id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status
inv-0027,02_investor_events,02_investor_events/conference_presentations,"Merck & Co., Inc. at the Leerink Partners 2024 Global Biopharma Conference - Webcast",webcast_link,2024,,2024-03-11,https://www.merck.com/events/merck-co-inc-at-the-leerink-partners-2024-global-biopharma-conference/,https://wsw.com/webcast/leerink33/mrk/2044128,,link,wsw.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0028,02_investor_events,02_investor_events/transcripts,"Merck & Co., Inc. at the Leerink Partners 2024 Global Biopharma Conference - Transcript",event_transcript,2024,,2024-03-11,https://www.merck.com/events/merck-co-inc-at-the-leerink-partners-2024-global-biopharma-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2024/Mar/11/mrk-usq_transcript_2024-03-11.pdf,02_investor_events/transcripts/2024-03-11_merck-and-co-inc-at-the-leerink-partners-2024-global-biopharma-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-leerink-partners-2024-global-biopharma-conference/,downloaded
inv-0029,02_investor_events,02_investor_events/conference_presentations,"Merck & Co., Inc. at the TD Cowen 44th Annual Healthcare Conference - Webcast",webcast_link,2024,,2024-03-05,https://www.merck.com/events/merck-co-inc-at-the-td-cowen-44th-annual-healthcare-conference/,https://wsw.com/webcast/cowen154/mrk/1860252,,link,wsw.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0030,02_investor_events,02_investor_events/transcripts,"Merck & Co., Inc. at the TD Cowen 44th Annual Healthcare Conference - Transcript",event_transcript,2024,,2024-03-05,https://www.merck.com/events/merck-co-inc-at-the-td-cowen-44th-annual-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2024/Mar/05/mrk-usq_transcript_2024-03-05.pdf,02_investor_events/transcripts/2024-03-05_merck-and-co-inc-at-the-td-cowen-44th-annual-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-td-cowen-44th-annual-healthcare-conference/,downloaded
inv-0031,02_investor_events,02_investor_events/conference_presentations,"Merck & Co., Inc. at the 42nd Annual J.P. Morgan Healthcare Conference - Webcast",webcast_link,2024,,2024-01-08,https://www.merck.com/events/merck-co-inc-at-the-42nd-annual-j-p-morgan-healthcare-conference/,https://jpmorgan.metameetings.net/events/healthcare24/sessions/49326-merck-co-inc/webcast?gpu_only=true&kiosk=true,,link,jpmorgan.metameetings.net,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0032,02_investor_events,02_investor_events/conference_presentations,"Merck & Co., Inc. at the 42nd Annual J.P. Morgan Healthcare Conference - Presentation",event_presentation,2024,,2024-01-08,https://www.merck.com/events/merck-co-inc-at-the-42nd-annual-j-p-morgan-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2024/Jan/09/mrk-jp-morgan-healthcare-conference-2024-for-website.pdf,02_investor_events/conference_presentations/2024-01-08_merck-and-co-inc-at-the-42nd-annual-j-p-morgan-healthcare-conference_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-42nd-annual-j-p-morgan-healthcare-conference/,downloaded
inv-0033,02_investor_events,02_investor_events/transcripts,"Merck & Co., Inc. at the 42nd Annual J.P. Morgan Healthcare Conference - Transcript",event_transcript,2024,,2024-01-08,https://www.merck.com/events/merck-co-inc-at-the-42nd-annual-j-p-morgan-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2024/Jan/09/mrk-usq_transcript_2024-01-08-1.pdf,02_investor_events/transcripts/2024-01-08_merck-and-co-inc-at-the-42nd-annual-j-p-morgan-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-42nd-annual-j-p-morgan-healthcare-conference/,downloaded
inv-0034,02_investor_events,02_investor_events/conference_presentations,"Merck & Co., Inc. at the Goldman Sachs Healthcare C-Suite Unscripted Conference - Webcast",webcast_link,2024,,2024-01-04,https://www.merck.com/events/merck-co-inc-at-the-goldman-sachs-healthcare-c-suite-unscripted-conference/,https://event.webcasts.com/starthere.jsp?ei=1648875&tp_key=60324b8758&tp_special=8,,link,event.webcasts.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0035,02_investor_events,02_investor_events/transcripts,"Merck & Co., Inc. at the Goldman Sachs Healthcare C-Suite Unscripted Conference - Transcript",event_transcript,2024,,2024-01-04,https://www.merck.com/events/merck-co-inc-at-the-goldman-sachs-healthcare-c-suite-unscripted-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2024/Jan/04/mrk-usq_transcript_2024-01-04-1.pdf,02_investor_events/transcripts/2024-01-04_merck-and-co-inc-at-the-goldman-sachs-healthcare-c-suite-unscripted-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-goldman-sachs-healthcare-c-suite-unscripted-conference/,downloaded
inv-0036,02_investor_events,02_investor_events/conference_presentations,2025 Citi Global Healthcare Conference - Webcast,webcast_link,2025,,2025-12-03,https://www.merck.com/events/merck-co-inc-at-the-citi-2025-global-healthcare-conference/,https://kvgo.com/global-healthcare-conference-2025/merck-co-december-2025,,link,kvgo.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0037,02_investor_events,02_investor_events/transcripts,2025 Citi Global Healthcare Conference - Transcript,event_transcript,2025,,2025-12-03,https://www.merck.com/events/merck-co-inc-at-the-citi-2025-global-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Dec/03/12-3-Citi-2025-Global-Healthcare-Conference.pdf,02_investor_events/transcripts/2025-12-03_2025-citi-global-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-citi-2025-global-healthcare-conference/,downloaded
inv-0038,02_investor_events,02_investor_events/conference_presentations,Evercore ISI 8th Annual HealthCONx Conference - Webcast,webcast_link,2025,,2025-12-02,https://www.merck.com/events/merck-co-inc-at-the-8th-annual-evercore-isi-healthconx-conference/,https://wsw.com/webcast/evercore52/register.aspx?conf=evercore52&page=mrk&url=https://wsw.com/webcast/evercore52/mrk/2180244,,link,wsw.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0039,02_investor_events,02_investor_events/transcripts,Evercore ISI 8th Annual HealthCONx Conference - Transcript,event_transcript,2025,,2025-12-02,https://www.merck.com/events/merck-co-inc-at-the-8th-annual-evercore-isi-healthconx-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Dec/02/12-2-Evercore-ISI-Healthcare-Conference.pdf,02_investor_events/transcripts/2025-12-02_evercore-isi-8th-annual-healthconx-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-8th-annual-evercore-isi-healthconx-conference/,downloaded
inv-0040,02_investor_events,02_investor_events/conference_presentations,Jefferies 2025 Global Healthcare Conference in London - Webcast,webcast_link,2025,,2025-11-20,https://www.merck.com/events/jefferies-2025-global-healthcare-conference-in-london/,https://wsw.com/webcast/jeff332/register.aspx?conf=jeff332&page=mrk&url=https://wsw.com/webcast/jeff332/mrk/1703838,,link,wsw.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0041,02_investor_events,02_investor_events/transcripts,Jefferies 2025 Global Healthcare Conference in London - Transcript,event_transcript,2025,,2025-11-20,https://www.merck.com/events/jefferies-2025-global-healthcare-conference-in-london/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Nov/20/11-20-Jefferies-London-Healthcare-Transcript.pdf,02_investor_events/transcripts/2025-11-20_jefferies-2025-global-healthcare-conference-in-london_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/jefferies-2025-global-healthcare-conference-in-london/,downloaded
inv-0042,02_investor_events,02_investor_events/investor_events,Merck to Acquire Cidara Therapeutics - Webcast,webcast_link,2025,,2025-11-17,https://www.merck.com/events/merck-to-acquire-cidara-therapeutics/,https://onlinexperiences.com/Launch/QReg/ShowUUID=8045D3CF-68CC-4ADB-8927-06495AB6E9B5&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0043,02_investor_events,02_investor_events/investor_events,Merck to Acquire Cidara Therapeutics - Presentation,event_presentation,2025,,2025-11-17,https://www.merck.com/events/merck-to-acquire-cidara-therapeutics/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Nov/17/Merck-to-Acquire-Cidara-Therapeutics-FINAL.pdf,02_investor_events/investor_events/2025-11-17_merck-to-acquire-cidara-therapeutics_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-to-acquire-cidara-therapeutics/,downloaded
inv-0044,02_investor_events,02_investor_events/transcripts,Merck to Acquire Cidara Therapeutics - Transcript,event_transcript,2025,,2025-11-17,https://www.merck.com/events/merck-to-acquire-cidara-therapeutics/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Nov/17/MRK-USQ_Transcript_2025-11-17.pdf,02_investor_events/transcripts/2025-11-17_merck-to-acquire-cidara-therapeutics_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-to-acquire-cidara-therapeutics/,downloaded
inv-0045,02_investor_events,02_investor_events/investor_events,AHA 2025 Investor Event - Webcast,webcast_link,2025,,2025-11-09,https://www.merck.com/events/aha-2025-investor-event-2/,https://onlinexperiences.com/Launch/QReg/ShowUUID=C5921EEC-FBA0-4F7B-99C3-482A06FFE1E5&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0046,02_investor_events,02_investor_events/investor_events,AHA 2025 Investor Event - Presentation,event_presentation,2025,,2025-11-09,https://www.merck.com/events/aha-2025-investor-event-2/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Nov/09/MRK-AHA-2025-Investor-Presentation.pdf,02_investor_events/investor_events/2025-11-09_aha-2025-investor-event_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/aha-2025-investor-event-2/,downloaded
inv-0047,02_investor_events,02_investor_events/transcripts,AHA 2025 Investor Event - Transcript,event_transcript,2025,,2025-11-09,https://www.merck.com/events/aha-2025-investor-event-2/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Nov/09/MRK-USQ_Transcript_2025-11-10.pdf,02_investor_events/transcripts/2025-11-09_aha-2025-investor-event_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/aha-2025-investor-event-2/,downloaded
inv-0048,02_investor_events,02_investor_events/conference_presentations,Morgan Stanley 23rd Annual Global Healthcare Conference - Webcast,webcast_link,2025,,2025-09-08,https://www.merck.com/events/morgan-stanley-23rd-annual-global-healthcare-conference/,https://cc.webcasts.com/morg007/090825a_js/?entity=5_8TXUCT0,,link,cc.webcasts.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0049,02_investor_events,02_investor_events/transcripts,Morgan Stanley 23rd Annual Global Healthcare Conference - Transcript,event_transcript,2025,,2025-09-08,https://www.merck.com/events/morgan-stanley-23rd-annual-global-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Sep/08/MRK-USQ_Transcript_2025-09-08.pdf,02_investor_events/transcripts/2025-09-08_morgan-stanley-23rd-annual-global-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/morgan-stanley-23rd-annual-global-healthcare-conference/,downloaded
inv-0050,02_investor_events,02_investor_events/conference_presentations,2025 Wells Fargo Healthcare Conference - Webcast,webcast_link,2025,,2025-09-04,https://www.merck.com/events/2025-wells-fargo-healthcare-conference/,https://cc.webcasts.com/well001/090325a_js/?entity=59_W51WMNO,,link,cc.webcasts.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0051,02_investor_events,02_investor_events/transcripts,2025 Wells Fargo Healthcare Conference - Transcript,event_transcript,2025,,2025-09-04,https://www.merck.com/events/2025-wells-fargo-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Sep/04/MRK-USQ_Transcript_2025-09-04.pdf,02_investor_events/transcripts/2025-09-04_2025-wells-fargo-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/2025-wells-fargo-healthcare-conference/,downloaded
inv-0052,02_investor_events,02_investor_events/investor_events,HIV Investor Event - Webcast,webcast_link,2025,,2025-07-17,https://www.merck.com/events/hiv-investor-event/,https://onlinexperiences.com/scripts/Server.nxp?LASCmd=AI:4;F:QS!10100&ShowUUID=6D67207F-4083-47F4-BF44-15ED58C1EE26&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0053,02_investor_events,02_investor_events/investor_events,HIV Investor Event - Presentation,event_presentation,2025,,2025-07-17,https://www.merck.com/events/hiv-investor-event/,https://www.merck.com/wp-content/uploads/sites/124/2025/06/MRK-HIV-Investor-Event-2025-Presentation.pdf,02_investor_events/investor_events/2025-07-17_hiv-investor-event_presentation.pdf,pdf,www.merck.com,2026-06-12,Event page: https://www.merck.com/events/hiv-investor-event/,downloaded
inv-0054,02_investor_events,02_investor_events/transcripts,HIV Investor Event - Transcript,event_transcript,2025,,2025-07-17,https://www.merck.com/events/hiv-investor-event/,https://www.merck.com/wp-content/uploads/sites/124/2025/09/MRK-USQ_Transcript_2025-07-17.pdf,02_investor_events/transcripts/2025-07-17_hiv-investor-event_transcript.pdf,pdf,www.merck.com,2026-06-12,Event page: https://www.merck.com/events/hiv-investor-event/,downloaded
inv-0055,02_investor_events,02_investor_events/investor_events,Merck to Acquire Verona Pharma - Webcast,webcast_link,2025,,2025-07-09,https://www.merck.com/events/merck-to-acquire-verona-pharma/,https://onlinexperiences.com/Launch/QReg/ShowUUID=335C4D34-07B0-4915-B519-3B6265B5D62E&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0056,02_investor_events,02_investor_events/investor_events,Merck to Acquire Verona Pharma - Presentation,event_presentation,2025,,2025-07-09,https://www.merck.com/events/merck-to-acquire-verona-pharma/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Jul/09/Merck-to-Acquire-Verona-Pharma.pdf,02_investor_events/investor_events/2025-07-09_merck-to-acquire-verona-pharma_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-to-acquire-verona-pharma/,downloaded
inv-0057,02_investor_events,02_investor_events/transcripts,Merck to Acquire Verona Pharma - Transcript,event_transcript,2025,,2025-07-09,https://www.merck.com/events/merck-to-acquire-verona-pharma/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Jul/09/MRK-USQ_Transcript_2025-07-09.pdf,02_investor_events/transcripts/2025-07-09_merck-to-acquire-verona-pharma_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-to-acquire-verona-pharma/,downloaded
inv-0058,02_investor_events,02_investor_events/conference_presentations,46th Annual Goldman Sachs Global Healthcare Conference - Webcast,webcast_link,2025,,2025-06-10,https://www.merck.com/events/46th-annual-goldman-sachs-global-healthcare-conference/,https://cc.webcasts.com/gold006/060925a_js/?entity=32_IDL2RJ7,,link,cc.webcasts.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0059,02_investor_events,02_investor_events/transcripts,46th Annual Goldman Sachs Global Healthcare Conference - Transcript,event_transcript,2025,,2025-06-10,https://www.merck.com/events/46th-annual-goldman-sachs-global-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Jun/10/MRK-USQ_Transcript_2025-06-10.pdf,02_investor_events/transcripts/2025-06-10_46th-annual-goldman-sachs-global-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/46th-annual-goldman-sachs-global-healthcare-conference/,downloaded
inv-0060,02_investor_events,02_investor_events/investor_events,Investor Event at ASCO 2025 - Webcast,webcast_link,2025,,2025-06-02,https://www.merck.com/events/merck-co-inc-investor-event-at-asco-2025/,https://onlinexperiences.com/Launch/QReg/ShowUUID=9EEEF7CE-BDE0-4E9D-8737-298415D16002&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0061,02_investor_events,02_investor_events/investor_events,Investor Event at ASCO 2025 - Presentation,event_presentation,2025,,2025-06-02,https://www.merck.com/events/merck-co-inc-investor-event-at-asco-2025/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Jun/02/MRK-ASCO-2025-Investor-Event-Presentation.pdf,02_investor_events/investor_events/2025-06-02_investor-event-at-asco-2025_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-investor-event-at-asco-2025/,downloaded
inv-0062,02_investor_events,02_investor_events/transcripts,Investor Event at ASCO 2025 - Transcript,event_transcript,2025,,2025-06-02,https://www.merck.com/events/merck-co-inc-investor-event-at-asco-2025/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Jun/02/MRK-USQ_Transcript_2025-06-02.pdf,02_investor_events/transcripts/2025-06-02_investor-event-at-asco-2025_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-investor-event-at-asco-2025/,downloaded
inv-0063,02_investor_events,02_investor_events/conference_presentations,Bernstein 41st Annual Strategic Decisions Conference - Webcast,webcast_link,2025,,2025-05-29,https://www.merck.com/events/bernstein-41st-annual-strategic-decisions-conference/,https://cc.webcasts.com/bern001/052825a_js/?entity=29_02464CN,,link,cc.webcasts.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0064,02_investor_events,02_investor_events/transcripts,Bernstein 41st Annual Strategic Decisions Conference - Transcript,event_transcript,2025,,2025-05-29,https://www.merck.com/events/bernstein-41st-annual-strategic-decisions-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/May/29/MRK-USQ_Transcript_2025-05-29.pdf,02_investor_events/transcripts/2025-05-29_bernstein-41st-annual-strategic-decisions-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/bernstein-41st-annual-strategic-decisions-conference/,downloaded
inv-0065,02_investor_events,02_investor_events/shareholder_meetings,2025 Annual Meeting of Shareholders - Webcast,webcast_link,2025,,2025-05-27,https://www.merck.com/events/merck-co-inc-2025-annual-meeting-of-shareholders/,https://central.virtualshareholdermeeting.com/vsm/web?pvskey=MRK2025,,link,central.virtualshareholdermeeting.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0066,02_investor_events,02_investor_events/shareholder_meetings,2025 Annual Meeting of Shareholders - Presentation,event_presentation,2025,,2025-05-27,https://www.merck.com/events/merck-co-inc-2025-annual-meeting-of-shareholders/,https://s21.q4cdn.com/488056881/files/doc_events/2025/May/27/MRK-2025-Annual-Meeting-of-Shareholders-Presentation.pdf,02_investor_events/shareholder_meetings/2025-05-27_2025-annual-meeting-of-shareholders_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-2025-annual-meeting-of-shareholders/,downloaded
inv-0067,02_investor_events,02_investor_events/shareholder_meetings,2025 Annual Meeting of Shareholders - Vote Results,vote_results,2025,,2025-05-27,https://www.merck.com/events/merck-co-inc-2025-annual-meeting-of-shareholders/,https://s21.q4cdn.com/488056881/files/doc_events/2025/May/27/Vote-Results-Website-2025.pdf,,pdf,s21.q4cdn.com,2026-06-12,Metadata-only. Excluded from core investor-event document set.,metadata_only
inv-0068,02_investor_events,02_investor_events/transcripts,2025 Annual Meeting of Shareholders - Transcript,event_transcript,2025,,2025-05-27,https://www.merck.com/events/merck-co-inc-2025-annual-meeting-of-shareholders/,https://s21.q4cdn.com/488056881/files/doc_events/2025/May/27/Annual-Shareholder-Meeting-Transcript-5-27-25-Final.pdf,02_investor_events/transcripts/2025-05-27_2025-annual-meeting-of-shareholders_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-2025-annual-meeting-of-shareholders/,downloaded
inv-0069,02_investor_events,02_investor_events/conference_presentations,Bank of America 2025 Global Healthcare Conference - Webcast,webcast_link,2025,,2025-05-14,https://www.merck.com/events/bank-of-america-2025-global-healthcare-conference/,https://bofa.veracast.com/webcasts/bofa/healthcare2025/idETZi8P.cfm,,link,bofa.veracast.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0070,02_investor_events,02_investor_events/transcripts,Bank of America 2025 Global Healthcare Conference - Transcript,event_transcript,2025,,2025-05-14,https://www.merck.com/events/bank-of-america-2025-global-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/May/14/MRK-USQ_Transcript_2025-05-14.pdf,02_investor_events/transcripts/2025-05-14_bank-of-america-2025-global-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/bank-of-america-2025-global-healthcare-conference/,downloaded
inv-0071,02_investor_events,02_investor_events/conference_presentations,TD Cowen 45th Annual Health Care Conference - Webcast,webcast_link,2025,,2025-03-03,https://www.merck.com/events/merck-co-inc-at-the-td-cowen-45th-annual-health-care-conference/,https://wsw.com/webcast/cowen177/mrk/1866222,,link,wsw.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0072,02_investor_events,02_investor_events/transcripts,TD Cowen 45th Annual Health Care Conference - Transcript,event_transcript,2025,,2025-03-03,https://www.merck.com/events/merck-co-inc-at-the-td-cowen-45th-annual-health-care-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Mar/03/3-03-TD-Cowen-Healthcare-Conference-Transcript.pdf,02_investor_events/transcripts/2025-03-03_td-cowen-45th-annual-health-care-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-td-cowen-45th-annual-health-care-conference/,downloaded
inv-0073,02_investor_events,02_investor_events/conference_presentations,43rd Annual J.P. Morgan Healthcare Conference - Webcast,webcast_link,2025,,2025-01-13,https://www.merck.com/events/merck-co-inc-at-the-43rd-annual-j-p-morgan-healthcare-conference/,https://jpmorgan.metameetings.net/events/healthcare25/sessions/58173-merck-co-inc/webcast?gpu_only=true&kiosk=true,,link,jpmorgan.metameetings.net,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0074,02_investor_events,02_investor_events/conference_presentations,43rd Annual J.P. Morgan Healthcare Conference - Presentation,event_presentation,2025,,2025-01-13,https://www.merck.com/events/merck-co-inc-at-the-43rd-annual-j-p-morgan-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Jan/13/MRK-JP-Morgan-Presentation-FINAL-1-13-25.pdf,02_investor_events/conference_presentations/2025-01-13_43rd-annual-j-p-morgan-healthcare-conference_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-43rd-annual-j-p-morgan-healthcare-conference/,downloaded
inv-0075,02_investor_events,02_investor_events/transcripts,43rd Annual J.P. Morgan Healthcare Conference - Transcript,event_transcript,2025,,2025-01-13,https://www.merck.com/events/merck-co-inc-at-the-43rd-annual-j-p-morgan-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2025/Jan/13/1-13-JP-Morgan-Healthcare-Conference-Transcript.pdf,02_investor_events/transcripts/2025-01-13_43rd-annual-j-p-morgan-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/merck-co-inc-at-the-43rd-annual-j-p-morgan-healthcare-conference/,downloaded
inv-0076,02_investor_events,02_investor_events/conference_presentations,47th Annual Goldman Sachs Global Healthcare Conference - Webcast,webcast_link,2026,,2026-06-09,https://www.merck.com/events/47th-annual-goldman-sachs-global-healthcare-conference/,https://cc.webcasts.com/gold006/060826a_js/?entity=41_H6B78MR,,link,cc.webcasts.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0077,02_investor_events,02_investor_events/transcripts,47th Annual Goldman Sachs Global Healthcare Conference - Transcript,event_transcript,2026,,2026-06-09,https://www.merck.com/events/47th-annual-goldman-sachs-global-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2026/Jun/09/MRK-USQ_Transcript_2026-06-09.pdf,02_investor_events/transcripts/2026-06-09_47th-annual-goldman-sachs-global-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/47th-annual-goldman-sachs-global-healthcare-conference/,downloaded
inv-0078,02_investor_events,02_investor_events/conference_presentations,Jefferies Global Healthcare Conference - Webcast,webcast_link,2026,,2026-06-04,https://www.merck.com/events/jefferies-global-healthcare-conference/,https://event.summitcast.com/view/NgCqua4VVQjq9ibVWHVWca/cpwJoJai4zfVTMG46iL7VW,,link,event.summitcast.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0079,02_investor_events,02_investor_events/transcripts,Jefferies Global Healthcare Conference - Transcript,event_transcript,2026,,2026-06-04,https://www.merck.com/events/jefferies-global-healthcare-conference/,https://s21.q4cdn.com/488056881/files/doc_events/2026/Jun/04/MRK-USQ_Transcript_2026-06-04.pdf,02_investor_events/transcripts/2026-06-04_jefferies-global-healthcare-conference_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/jefferies-global-healthcare-conference/,downloaded
inv-0080,02_investor_events,02_investor_events/investor_events,Investor Event at ASCO 2026 - Webcast,webcast_link,2026,,2026-06-01,https://www.merck.com/events/investor-event-at-asco-2026/,https://onlinexperiences.com/Launch/QReg/ShowUUID=A3194EE8-C664-42B2-9A69-A39F4615055B&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
inv-0081,02_investor_events,02_investor_events/investor_events,Investor Event at ASCO 2026 - Presentation,event_presentation,2026,,2026-06-01,https://www.merck.com/events/investor-event-at-asco-2026/,https://s21.q4cdn.com/488056881/files/doc_events/2026/Jun/01/MRK-ASCO-2026-Investor-Event-Presentation_Updated_6-9-26.pdf,02_investor_events/investor_events/2026-06-01_investor-event-at-asco-2026_presentation.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/investor-event-at-asco-2026/,downloaded
inv-0082,02_investor_events,02_investor_events/transcripts,Investor Event at ASCO 2026 - Transcript,event_transcript,2026,,2026-06-01,https://www.merck.com/events/investor-event-at-asco-2026/,https://s21.q4cdn.com/488056881/files/doc_events/2026/Jun/01/MRK-USQ_Transcript_2026-06-01-Updated.pdf,02_investor_events/transcripts/2026-06-01_investor-event-at-asco-2026_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Event page: https://www.merck.com/events/investor-event-at-asco-2026/,downloaded
inv-0083,02_investor_events,02_investor_events/shareholder_meetings,2026 Annual Meeting of Shareholders - Webcast,webcast_link,2026,,2026-05-26,https://www.merck.com/events/2026-annual-meeting-of-shareholders/,www.virtualshareholdermeeting.com/MRK2026,,link,,2026-06-12,Metadata-only webcast link from official Merck event page.,metadata_only
